feature_set fold epoch train_loss val_loss epoch_ms spike_rate sops
handcrafted-lfcc-fused-early 0 1 1.779073 3.922298 289.837 0.199 77411
handcrafted-lfcc-fused-early 0 2 0.661594 5.116874 286.598 0.154 53520
handcrafted-lfcc-fused-early 0 3 0.390627 5.929879 303.130 0.155 51463
handcrafted-lfcc-fused-early 0 4 0.269771 6.434214 301.910 0.319 97816
handcrafted-lfcc-fused-early 0 5 0.200352 6.798568 297.645 0.293 87156
handcrafted-lfcc-fused-early 0 6 0.154744 7.133563 302.088 0.297 87072
handcrafted-lfcc-fused-early 0 7 0.124448 7.421409 316.680 0.347 106954
handcrafted-lfcc-fused-early 0 8 0.100767 7.752183 300.013 0.232 69296
handcrafted-lfcc-fused-early 0 9 0.079473 8.042853 301.230 0.364 103047
handcrafted-lfcc-fused-early 0 10 0.065254 8.252106 276.682 0.338 98504
handcrafted-lfcc-fused-early 0 11 0.054926 8.423323 280.743 0.274 75138
handcrafted-lfcc-fused-early 1 1 1.628800 3.636067 268.286 0.188 67805
handcrafted-lfcc-fused-early 1 2 0.401527 5.223979 235.359 0.253 85294
handcrafted-lfcc-fused-early 1 3 0.139479 6.481184 249.811 0.269 85143
handcrafted-lfcc-fused-early 1 4 0.074850 7.198755 290.728 0.293 89944
handcrafted-lfcc-fused-early 1 5 0.050724 7.578835 299.846 0.298 92200
handcrafted-lfcc-fused-early 1 6 0.038424 7.874528 252.564 0.300 89999
handcrafted-lfcc-fused-early 1 7 0.031690 8.081969 213.942 0.311 93172
handcrafted-lfcc-fused-early 1 8 0.025436 8.233212 214.746 0.296 88325
handcrafted-lfcc-fused-early 1 9 0.020669 8.380954 218.442 0.321 95867
handcrafted-lfcc-fused-early 1 10 0.017734 8.529513 228.269 0.313 93880
handcrafted-lfcc-fused-early 1 11 0.014876 8.666359 204.166 0.304 89397
handcrafted-lfcc-fused-early 2 1 1.670390 3.683261 231.987 0.179 64532
handcrafted-lfcc-fused-early 2 2 0.426378 5.285181 220.070 0.244 81792
handcrafted-lfcc-fused-early 2 3 0.145712 6.570720 233.130 0.265 83099
handcrafted-lfcc-fused-early 2 4 0.080461 7.312914 239.079 0.289 88338
handcrafted-lfcc-fused-early 2 5 0.053627 7.725949 222.190 0.295 90508
handcrafted-lfcc-fused-early 2 6 0.038741 8.025815 211.937 0.294 87809
handcrafted-lfcc-fused-early 2 7 0.031101 8.249883 219.521 0.307 91299
handcrafted-lfcc-fused-early 2 8 0.026089 8.392251 214.887 0.296 87616
handcrafted-lfcc-fused-early 2 9 0.021453 8.532004 222.909 0.314 93014
handcrafted-lfcc-fused-early 2 10 0.018202 8.700768 215.468 0.308 91671
handcrafted-lfcc-fused-early 2 11 0.014544 8.832552 215.567 0.301 87970
handcrafted-lfcc-fused-early 3 1 1.743446 3.552342 211.832 0.175 62755
handcrafted-lfcc-fused-early 3 2 0.468625 4.985078 227.532 0.244 82223
handcrafted-lfcc-fused-early 3 3 0.168195 5.975594 223.943 0.259 81407
handcrafted-lfcc-fused-early 3 4 0.092976 6.503406 235.335 0.282 86155
handcrafted-lfcc-fused-early 3 5 0.062664 6.782275 217.906 0.296 90753
handcrafted-lfcc-fused-early 3 6 0.048814 6.950697 225.482 0.292 87248
handcrafted-lfcc-fused-early 3 7 0.041316 7.078940 210.489 0.303 89638
handcrafted-lfcc-fused-early 3 8 0.031846 7.195101 204.007 0.295 86444
handcrafted-lfcc-fused-early 3 9 0.026257 7.285530 213.508 0.309 90517
handcrafted-lfcc-fused-early 3 10 0.021755 7.377557 223.242 0.305 90236
handcrafted-lfcc-fused-early 3 11 0.018771 7.453300 267.598 0.301 87006
handcrafted-lfcc-fused-early 4 1 1.741756 3.522819 287.329 0.176 63626
handcrafted-lfcc-fused-early 4 2 0.454744 4.968418 306.654 0.243 81752
handcrafted-lfcc-fused-early 4 3 0.162805 5.921589 272.076 0.256 80311
handcrafted-lfcc-fused-early 4 4 0.092804 6.426587 256.211 0.280 85455
handcrafted-lfcc-fused-early 4 5 0.066221 6.683131 276.291 0.288 88618
handcrafted-lfcc-fused-early 4 6 0.048885 6.871223 253.765 0.285 84720
handcrafted-lfcc-fused-early 4 7 0.039452 6.975035 232.498 0.298 87939
handcrafted-lfcc-fused-early 4 8 0.032526 7.073485 227.874 0.292 85359
handcrafted-lfcc-fused-early 4 9 0.028251 7.166946 220.956 0.305 89532
handcrafted-lfcc-fused-early 4 10 0.023969 7.247822 224.459 0.304 90042
handcrafted-lfcc-fused-early 4 11 0.020587 7.307524 221.872 0.299 86572
