feature_set fold epoch train_loss val_loss epoch_ms spike_rate sops
handcrafted-lfcc 0 1 1.798600 5.557544 313.555 0.320 128475
handcrafted-lfcc 0 2 1.434384 7.199162 239.172 0.334 129182
handcrafted-lfcc 0 3 1.401460 7.870286 238.703 0.345 129690
handcrafted-lfcc 0 4 1.384022 8.268565 260.572 0.351 130068
handcrafted-lfcc 0 5 1.382182 8.523915 242.511 0.357 130746
handcrafted-lfcc 0 6 1.372538 8.786388 243.266 0.356 130563
handcrafted-lfcc 0 7 1.372368 8.914335 236.356 0.357 130425
handcrafted-lfcc 0 8 1.366182 9.083728 255.354 0.360 130929
handcrafted-lfcc 0 9 1.362184 9.174990 211.852 0.360 130803
handcrafted-lfcc 0 10 1.361619 9.363793 192.043 0.361 130805
handcrafted-lfcc 0 11 1.349908 9.360354 162.221 0.361 130884
handcrafted-lfcc 1 1 1.798363 6.058286 260.036 0.349 131738
handcrafted-lfcc 1 2 1.429770 7.741016 250.578 0.362 132548
handcrafted-lfcc 1 3 1.407261 8.250464 249.676 0.367 132672
handcrafted-lfcc 1 4 1.402519 8.616138 249.539 0.374 133268
handcrafted-lfcc 1 5 1.416863 8.668514 243.575 0.373 133034
handcrafted-lfcc 1 6 1.390245 8.911605 256.274 0.376 133418
handcrafted-lfcc 1 7 1.386544 9.059851 250.293 0.377 133317
handcrafted-lfcc 1 8 1.387796 9.115254 254.346 0.376 133403
handcrafted-lfcc 1 9 1.386983 9.270665 262.189 0.379 133554
handcrafted-lfcc 1 10 1.380501 9.340101 250.649 0.376 133064
handcrafted-lfcc 1 11 1.377315 9.523856 182.518 0.377 133307
handcrafted-lfcc 2 1 2.303071 5.365104 259.652 0.349 131115
handcrafted-lfcc 2 2 1.442177 7.153974 219.052 0.379 133365
handcrafted-lfcc 2 3 1.386472 7.999819 223.674 0.390 134236
handcrafted-lfcc 2 4 1.352794 8.358665 228.458 0.398 134567
handcrafted-lfcc 2 5 1.347589 8.494299 227.033 0.396 134430
handcrafted-lfcc 2 6 1.354755 8.820766 222.918 0.403 134845
handcrafted-lfcc 2 7 1.345362 8.826457 226.313 0.399 134578
handcrafted-lfcc 2 8 1.344425 8.926415 233.799 0.397 134493
handcrafted-lfcc 2 9 1.353338 9.178825 238.173 0.402 134390
handcrafted-lfcc 2 10 1.352244 9.107971 207.298 0.398 134352
handcrafted-lfcc 2 11 1.347137 9.297169 179.957 0.399 134602
handcrafted-lfcc 3 1 1.752239 5.393231 216.955 0.344 131408
handcrafted-lfcc 3 2 1.158362 7.404801 211.798 0.368 133120
handcrafted-lfcc 3 3 1.110036 8.203985 186.250 0.379 133372
handcrafted-lfcc 3 4 1.108976 8.562808 185.454 0.389 134198
handcrafted-lfcc 3 5 1.097473 8.775601 209.567 0.389 134198
handcrafted-lfcc 3 6 1.092499 8.924703 211.673 0.391 134318
handcrafted-lfcc 3 7 1.094451 9.075344 189.998 0.395 134302
handcrafted-lfcc 3 8 1.089393 9.162907 192.638 0.394 134498
handcrafted-lfcc 3 9 1.101437 9.254987 195.814 0.397 134663
handcrafted-lfcc 3 10 1.092283 9.279515 205.265 0.393 134654
handcrafted-lfcc 3 11 1.091044 9.374717 203.389 0.394 133818
handcrafted-lfcc 4 1 1.752239 4.587497 274.681 0.344 131408
handcrafted-lfcc 4 2 1.158362 6.549732 226.226 0.368 133120
handcrafted-lfcc 4 3 1.110036 7.336677 210.229 0.379 133372
handcrafted-lfcc 4 4 1.108976 7.780505 206.049 0.389 134198
handcrafted-lfcc 4 5 1.097473 8.034537 266.010 0.389 134198
handcrafted-lfcc 4 6 1.092499 8.215174 209.941 0.391 134318
handcrafted-lfcc 4 7 1.094451 8.436680 205.094 0.395 134302
handcrafted-lfcc 4 8 1.089393 8.501359 206.701 0.394 134498
handcrafted-lfcc 4 9 1.101437 8.620402 192.130 0.397 134663
handcrafted-lfcc 4 10 1.092283 8.594373 173.557 0.393 134654
handcrafted-lfcc 4 11 1.091044 8.713723 177.039 0.394 133818
